,name,name_eng,problems,category,subcategory
131287,참맛분식,Authentic snack food,"('분식', 'Bunsik')",Food,Korean Food
131345,고려왕족발학익점,Goryeo Royal Family Balhak-Ikjeom,"('족발', 'Jokbal')",Food,Korean Food
131385,양평순대국,Yangpyeong Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
131801,파도조개구이,Grilled Wave Clam,"('구이', 'Gui')",Food,Korean Food
131826,신매운양푼갈비찜 부평본점,Shinmaeun Yangpoon Galbi Steamed Bupyeong Main Store,"('본점', 'Main Branch')",Food,Korean Food
131914,밤스족발,Bam's Pig's Feet,"('족발', 'Jokbal')",Food,Korean Food
132127,오서방연탄석쇠구이,Oseobang Briquette Grill,"('구이', 'Gui')",Food,Korean Food
132183,제주화산석돌판구이,Jeju Volcanic Stone Plate Grill,"('구이', 'Gui')",Food,Korean Food
132383,김준호의대단한갈비 영종하늘도시점,Kim Jun-ho's great ribs Yeongjong Sky City Branch,"('갈비', 'Galbi')",Food,Korean Food
132387,마왕족발 구월점,Demon King's Feet Guwol,"('족발', 'Jokbal')",Food,Korean Food
132406,대도가 본점,Daedoga Headquarters,"('본점', 'Main Branch')",Food,Korean Food
132601,부개갈비,ribs,"('갈비', 'Galbi')",Food,Korean Food
132757,이필배의진짜루명태촌 본점,Lee Pil-bae's Real Rumyung Taechon Main Store,"('본점', 'Main Branch')",Food,Korean Food
132786,미진상회조개구이,Mijinsang Sashimi Grilled Clam,"('구이', 'Gui')",Food,Korean Food
132825,중독곱창,poisoned giblets,"('곱창', 'Gopchang')",Food,Korean Food
132919,암소곱창구이전골,Beef Gopchang Grilled Hot Pot,"('구이', 'Gui')",Food,Korean Food
132931,김밥천국 산곡점,Kimbap Heaven Sangok Branch,"('김밥', 'Gimbap')",Food,Korean Food
133188,닥꼼본점,Dakkom Head Office,"('본점', 'Main Branch')",Food,Korean Food
133254,일미구이구이,Japanese-style grilled rice,"('구이', 'Gui')",Food,Korean Food
133258,장마루감자탕 본점,Jangmaru Gamjatang Main Store,"('본점', 'Main Branch')",Food,Korean Food
133369,온수분식,hot water meal,"('분식', 'Bunsik')",Food,Korean Food
133395,김밥나라 동암점,Kimbap Nara Dongam Branch,"('김밥', 'Gimbap')",Food,Korean Food
133396,곰종합분식,Bear Comprehensive Snack,"('분식', 'Bunsik')",Food,Korean Food
133556,이모네대박맛집조개구이회전문점,Auntie's Daebak Restaurant Grilled Clams Revolving Restaurant,"('구이', 'Gui')",Food,Korean Food
134020,김밥하우스,Kimbap House,"('김밥', 'Gimbap')",Food,Korean Food
134234,참소숯갈비,Charcoal Beef Ribs,"('갈비', 'Galbi')",Food,Korean Food
134320,다은이네분식,Four meals,"('분식', 'Bunsik')",Food,Korean Food
134402,함지박아구탕곱창구이,Grilled Hamji Bak Agutang Gopchang,"('구이', 'Gui')",Food,Korean Food
134422,연탄갈비,Briquette Ribs,"('갈비', 'Galbi')",Food,Korean Food
134524,린이네생선구이,Lin's Grilled Fish,"('구이', 'Gui')",Food,Korean Food
134753,큰맘할매순대국 검단사거리점,Keunmam Grandma Sundae Guk Geomdan Sageori Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
134963,장수분식,longevity food,"('분식', 'Bunsik')",Food,Korean Food
134988,만수숯불갈비,Mansu Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
135115,원기분식,raw food,"('분식', 'Bunsik')",Food,Korean Food
135141,맛조은김밥,Flavored Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
135180,장모족발 인천논현점,Long-haired pig's feet Incheon Nonhyeon Branch,"('족발', 'Jokbal')",Food,Korean Food
135361,숯불드럼통구이,Charcoal grilled drumstick,"('구이', 'Gui')",Food,Korean Food
135501,황해순모밀냉면 본점,Hwanghae Soon Buckwheat Cold Noodles Main Store,"('본점', 'Main Branch')",Food,Korean Food
135538,세계로분식,split into the world,"('분식', 'Bunsik')",Food,Korean Food
135667,김밥천국 계양구청점,Kimbap Heaven Gyeyang-gu Office Branch,"('김밥', 'Gimbap')",Food,Korean Food
135833,기차길닭숯불구이,Charcoal grilled chicken on train road,"('구이', 'Gui')",Food,Korean Food
135836,김밥나라 신기점,Kimbap Nara Shin Ki Branch,"('김밥', 'Gimbap')",Food,Korean Food
135852,혼을 담은 수제갈비,Homemade ribs with soul,"('갈비', 'Galbi')",Food,Korean Food
135925,옥이보쌈한판 본점,Jade Bossam Hanpan Main Store,"('본점', 'Main Branch')",Food,Korean Food
135938,김밥천국 만수2호점,Kimbap Heaven Mansu 2nd Branch,"('김밥', 'Gimbap')",Food,Korean Food
136011,엄마분식,mother's meal,"('분식', 'Bunsik')",Food,Korean Food
136096,김밥천국장수점,Kimbap Heavenly Soup,"('김밥', 'Gimbap')",Food,Korean Food
136147,안골막창구이,Grilled Angomak Chang,"('구이', 'Gui')",Food,Korean Food
136285,큰맘할매순대국 인천논현점,Geunmam Grandma Sundae Guk Incheon Nonhyeon Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
136303,마왕족발 부개점,Demon King's Feet Bugae Branch,"('족발', 'Jokbal')",Food,Korean Food
136415,토부리순대국해장국청천점,Toburi Sundae Guk Haejangguk Cheongcheon Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
136445,옛날순대국,old-fashioned country,"('순대', 'Sundae')",Food,Korean Food
136574,김밥여행 효성본점,Kimbap Travel Hyosung Main Branch,"('김밥', 'Gimbap')",Food,Korean Food
136604,김밥천국,Kimbap Heaven,"('김밥', 'Gimbap')",Food,Korean Food
136615,김밥천국 주안2호점,Kimbap Heaven Juan 2nd Branch,"('김밥', 'Gimbap')",Food,Korean Food
136657,명문숯불갈비,Prestigious Char-grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
136754,청춘불곱창,youth bulgogi,"('곱창', 'Gopchang')",Food,Korean Food
136962,옥이네분식,jade food,"('분식', 'Bunsik')",Food,Korean Food
137075,선유분식,raw milk powder,"('분식', 'Bunsik')",Food,Korean Food
137088,일등김밥,First-class kimbap,"('김밥', 'Gimbap')",Food,Korean Food
137339,김밥천국 주안점,Kimbap Heaven Main Branch,"('김밥', 'Gimbap')",Food,Korean Food
137355,전라도대왕조개구이,Jeolla-do King Clam,"('구이', 'Gui')",Food,Korean Food
137408,그집장수마을본점,That Jip Jangsu Village Main Store,"('본점', 'Main Branch')",Food,Korean Food
137424,양촌리 화로구이 동암점,dongam Yangchon-ri,"('구이', 'Gui')",Food,Korean Food
137522,김밥나라 구월점,Kimbap Nara Guwol Branch,"('김밥', 'Gimbap')",Food,Korean Food
137570,탁이왕족발,Tak Yi King's Feet,"('족발', 'Jokbal')",Food,Korean Food
137602,깐돌이분식,Candori snack,"('분식', 'Bunsik')",Food,Korean Food
137754,왕곱창 왕곱창본점,Wang Gopchang Wang Gopchang Main Store,"('본점', 'Main Branch')",Food,Korean Food
137782,뚱's 등갈비,Fat's back ribs,"('갈비', 'Galbi')",Food,Korean Food
137850,미취닭갈비,Mitchweed Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
137909,큰맘할매순대국 부평 삼산동점,Geunmam Grandma Sundae Guk Bupyeong Samsan-dong Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
137912,달큰철판두루치기 동인천본점,Dalkeun Teppanyaki Duruchigi Dongincheon Main Store,"('본점', 'Main Branch')",Food,Korean Food
138096,김밥마을,Kimbap Village,"('김밥', 'Gimbap')",Food,Korean Food
138179,강고집 바지락 칼국수,Ganggojib Clam Noodle Soup,"('칼국수', 'Kalguksu')",Food,Korean Food
138218,김밥스토리 연희점,Kimbap Story Yeonhee Branch,"('김밥', 'Gimbap')",Food,Korean Food
138223,김밥투데이,Kimbap Today,"('김밥', 'Gimbap')",Food,Korean Food
138233,무봉리토종순대국 동암점,Mubong-ri local sundae soup Dongam branch,"('순대국', 'Sundaeguk')",Food,Korean Food
138320,김가네칼국수,Kim Ganeka Noodle Soup,"('칼국수', 'Kalguksu')",Food,Korean Food
138321,정가네분식,Jeongga four meals,"('분식', 'Bunsik')",Food,Korean Food
138377,황기순의홍두깨손칼국수,Hwang Ki-soon's red bean sesame noodles,"('칼국수', 'Kalguksu')",Food,Korean Food
138510,서가네즉석김밥,Seogane Instant Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
138518,동네분식,neighborhood snack,"('분식', 'Bunsik')",Food,Korean Food
138542,목포순대국,Mokpo Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
138841,또와순대국 3호점,Towa Sundae Guk 3,"('순대국', 'Sundaeguk')",Food,Korean Food
139128,김밥과함께라면,Ramen with kimbap,"('김밥', 'Gimbap')",Food,Korean Food
139246,꿀꿀네갈비,Honey honey ribs,"('갈비', 'Galbi')",Food,Korean Food
139286,은샘순대국,Eunsem Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
139373,아현숯불소금구이,Ahyeon Charcoal Grilled Salt,"('구이', 'Gui')",Food,Korean Food
139393,오미숯불갈비,Omi charcoal grilled ribs,"('갈비', 'Galbi')",Food,Korean Food
139415,영화정숯불갈비,Movie Jeong Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
139420,한스김밥분식,Han's Gimbap Snack,"('분식', 'Bunsik')",Food,Korean Food
139589,영자언니네연탄구이,Youngja sister's briquettes,"('구이', 'Gui')",Food,Korean Food
139590,옥천불난족발 송도본점,Okcheon Bulnan Jokbal Songdo Main Store,"('본점', 'Main Branch')",Food,Korean Food
139791,김밥타임,Kimbap Time,"('김밥', 'Gimbap')",Food,Korean Food
139879,숯불청솔갈비,Charcoal grilled ribs,"('갈비', 'Galbi')",Food,Korean Food
139894,소담숯불구이,Charcoal-grilled Sodam,"('구이', 'Gui')",Food,Korean Food
140014,대감영양족발,Daegam Nutrition Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
140055,최고집불곱창,best house bulgogi,"('곱창', 'Gopchang')",Food,Korean Food
140267,중앙갈비,central ribs,"('갈비', 'Galbi')",Food,Korean Food
140337,유진족발 본점,Eugene Jokbal Main Store,"('본점', 'Main Branch')",Food,Korean Food
140367,김선하의 닭갈비 궁중누룽지탕 본점,Kim Seon-ha's Dakgalbi Gungjung Nurungjitang Main Store,"('본점', 'Main Branch')",Food,Korean Food
140372,김밥일번가,Kimbap 1st Street,"('김밥', 'Gimbap')",Food,Korean Food
140502,한판닭갈비 검단점,Hanpan Chicken Ribs Geomdanjeom,"('갈비', 'Galbi')",Food,Korean Food
140520,황소돌곱창,Ox Doljang,"('곱창', 'Gopchang')",Food,Korean Food
140603,19공탄 연탄구이,19 Bullets Briquette Roast,"('구이', 'Gui')",Food,Korean Food
140613,은혜분식,grace meal,"('분식', 'Bunsik')",Food,Korean Food
140650,가마솥순대국인하대점,Cauldron Sundae Guk Inha University,"('순대국', 'Sundaeguk')",Food,Korean Food
140805,행복한연탄구이,happy briquette,"('구이', 'Gui')",Food,Korean Food
140822,해운숯불갈비,Haeun Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
140966,25시분식,25 hour meal,"('분식', 'Bunsik')",Food,Korean Food
141183,논닭숯불닭갈비 청라본점,Nondak Charcoal Grilled Chicken Ribs,"('본점', 'Main Branch')",Food,Korean Food
141367,유성분식,oily formula,"('분식', 'Bunsik')",Food,Korean Food
141450,김밥천국 일신점,Kimbap Heaven Ilshin,"('김밥', 'Gimbap')",Food,Korean Food
141488,양촌리 화로구이 만수점,Grilled Mansu Donghwa,"('구이', 'Gui')",Food,Korean Food
141600,거부곱창,rejection giblets,"('곱창', 'Gopchang')",Food,Korean Food
141771,황소곱창,bull giblets,"('곱창', 'Gopchang')",Food,Korean Food
141829,미스터쭝 본점,mr.,"('본점', 'Main Branch')",Food,Korean Food
141838,큰손찌개마을 본점,Keunson Jjigae Village Main Store,"('본점', 'Main Branch')",Food,Korean Food
141842,모모분식돈까스,Momo Bun-style Pork Cutlet,"('분식', 'Bunsik')",Food,Korean Food
142092,김밥천국 가정점,Kimbap Heavenly Gukjeong,"('김밥', 'Gimbap')",Food,Korean Food
142115,순이네생선구이,Sunyine Grilled Fish,"('구이', 'Gui')",Food,Korean Food
142259,삼화리 등갈비 신흥점,Samhwa-ri Back ribs Shinheung branch,"('갈비', 'Galbi')",Food,Korean Food
142334,정식당,dining hall,"('식당', 'Restaurant')",Food,Korean Food
142361,송도족발149,Songdo Jok's Feet 149,"('족발', 'Jokbal')",Food,Korean Food
142574,김밥나라 작전시장점,Kimbap Nara Jakjeon Market,"('김밥', 'Gimbap')",Food,Korean Food
142587,남산오리숯불구이,Charcoal grilled Namsan duck,"('구이', 'Gui')",Food,Korean Food
142732,뽕달네참숯불닭갈비,Charcoal-fired chicken ribs,"('갈비', 'Galbi')",Food,Korean Food
142832,김밥나라,kimbap country,"('김밥', 'Gimbap')",Food,Korean Food
143072,통큰소한마리청천직영본점,Tongkeun Beef Hanmari Cheongcheon Directly Managed Headquarters,"('본점', 'Main Branch')",Food,Korean Food
143168,이삭생선구이조림,Stewed Ears of Fish,"('구이', 'Gui')",Food,Korean Food
143216,춘천닭갈비,Chuncheon Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
143231,놀러와분식,Come play and have a snack,"('분식', 'Bunsik')",Food,Korean Food
143343,편한분식,easy snack,"('분식', 'Bunsik')",Food,Korean Food
143397,핫한떡볶이김밥,Hot Tteokbokki Kimbap,"('김밥', 'Gimbap')",Food,Korean Food
143448,춘자네 철판닭갈비,Chunja's Teppanyaki Chicken Ribs,"('갈비', 'Galbi')",Food,Korean Food
143467,순희네 분식,Soonhee's snack,"('분식', 'Bunsik')",Food,Korean Food
143484,약선당순대국,Yakseondang Sundae Soup,"('순대국', 'Sundaeguk')",Food,Korean Food
143572,춘천숯불닭갈비 청천점,Chuncheon Charcoal Grilled Chicken Ribs Cheongcheon Branch,"('갈비', 'Galbi')",Food,Korean Food
143750,천호동왕족발,Cheonhodong Royal Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
143934,큰맘할매순대국 부평남부역점,Geunmam Grandma Sundae Guk Bupyeong Nambu Station Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
143945,콩쥐네생선구이,Grilled bean sprouts fish,"('구이', 'Gui')",Food,Korean Food
143961,신라족발,Shilla pork feet,"('족발', 'Jokbal')",Food,Korean Food
144053,전여사 부평본점,ex,"('본점', 'Main Branch')",Food,Korean Food
144124,숯불갈비다림방,Charcoal-grilled ribs ironing room,"('갈비', 'Galbi')",Food,Korean Food
144234,영흥순대국,Yeongheung Sundae Guk,"('순대국', 'Sundaeguk')",Food,Korean Food
144516,돼지도반한족발,Pork Doban Korean Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
144659,은빛분식,silver meal,"('분식', 'Bunsik')",Food,Korean Food
144761,남도생선구이,Grilled Southern Fish,"('구이', 'Gui')",Food,Korean Food
144872,서경숯불갈비,Seogyeong Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
144910,대가순대국 계산점,Daesoondae Guk Checkpoint,"('순대', 'Sundae')",Food,Korean Food
145110,대성구내식당,Daeseong canteen,"('식당', 'Restaurant')",Food,Korean Food
145129,초원등갈비,grass ribs,"('갈비', 'Galbi')",Food,Korean Food
145178,마왕족발 만수점,Demon King's Feet Fully Pointed,"('족발', 'Jokbal')",Food,Korean Food
145353,황제장충동왕족발,Emperor Jangchungdong Royal Pork Feet,"('족발', 'Jokbal')",Food,Korean Food
145691,김밥천국 만수점,Kimbap Heavenly Guk Mansu,"('김밥', 'Gimbap')",Food,Korean Food
145696,순이네김밥부침,Soonine Kimbap Pancake,"('김밥', 'Gimbap')",Food,Korean Food
145822,김밥나라 문학점,Kimbap Nara Literature Store,"('김밥', 'Gimbap')",Food,Korean Food
146047,철수네 매운등갈비찜,Cheolsu's spicy back ribs stew,"('갈비', 'Galbi')",Food,Korean Food
146055,최가네숯불구이,Char-grilled Choi Gane,"('구이', 'Gui')",Food,Korean Food
146085,김밥천국 간석점,Kimbap Heavenly Ganseok Branch,"('김밥', 'Gimbap')",Food,Korean Food
146149,열혈분식 부평점,Hot Blood Snack Bupyeong,"('분식', 'Bunsik')",Food,Korean Food
146303,원조선창집장어구이,Original Dockyard Grilled Eel,"('구이', 'Gui')",Food,Korean Food
146447,촌분식,village food,"('분식', 'Bunsik')",Food,Korean Food
146548,김밥홀릭,kimbap holic,"('김밥', 'Gimbap')",Food,Korean Food
146558,명가와우족발,Myeong-Kawau Pig's Feet,"('족발', 'Jokbal')",Food,Korean Food
146776,엄짱분식,Um-chan snack,"('분식', 'Bunsik')",Food,Korean Food
146944,김밥나라 부평점,Kimbap Nara Bupyeong Branch,"('김밥', 'Gimbap')",Food,Korean Food
147050,계양곱창 본점,Gyeyang Gopchang Main Store,"('본점', 'Main Branch')",Food,Korean Food
147111,큰맘할매순대국 호구포역점,Keunmam Grandma Sundae Guk Hogupo Station Branch,"('순대국', 'Sundaeguk')",Food,Korean Food
147114,번개장충동왕족발보쌈,Bungbangjangchungdong royal pig's feet bossam,"('족발', 'Jokbal')",Food,Korean Food
147134,외딴집조개구이,Solitary house clams,"('구이', 'Gui')",Food,Korean Food
147463,순덕숯불갈비,Sundeok Charcoal Grilled Ribs,"('갈비', 'Galbi')",Food,Korean Food
