,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
59881,59882,630844,정순민치과의원,,Jung Soon-Min Dental Clinic,Professional and Other Places,Dentist,126.6731258186509,37.5173596203878,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로,364-1,516,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
59910,59911,92905,이정섭치과의원,,Jungseop Lee Dental Clinic,Professional and Other Places,Dentist,126.70573119999995,37.48945009999981,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,121,370-399,2022-09-06 15:18:26,"의료시설||병원||병원,의원||치과||치과-일반",False
60249,60250,1872684,미소진치과의원,,Smile Dental Clinic,Professional and Other Places,Dentist,126.71027131728891,37.5318107395707,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,봉오대로555번길,14,66-1,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
60780,60781,5097659,연세스마트치과의원,,Yonsei Smart Dental Clinic,Professional and Other Places,Dentist,126.70088669999996,37.44512959999978,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,예술로,126,1464,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
61182,61183,453873,박민호치과의원,박민호치과의원,Park Minho Dental Clinic,Professional and Other Places,Dentist,126.73856239394193,37.52753057744352,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,아나지로417번길,21,596,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
61280,61281,152991,전성구치과의원,,Jeonseonggu Dental Clinic,Professional and Other Places,Dentist,126.67665062182888,37.44840649318578,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로,255,1436-30,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
61366,61367,4356749,루브르치과의원,,Louvre Dental Clinic,Professional and Other Places,Dentist,126.6973748323429,37.59386711732944,대한민국,KOR,KOR,인천광역시,서구,,원당동,,원당대로,861,824-9,2022-09-06 15:18:26,"의료시설||병원||병원,의원||치과||치과-일반",False
61506,61507,5656916,송인택치과의원,,Song In-taek Dental Clinic,Professional and Other Places,Dentist,126.73303948197191,37.48455271883757,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,동수로126번길,3,444-1,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
61541,61542,800935,오부부치과의원,,Obubu Dental Clinic,Professional and Other Places,Dentist,126.68961408275388,37.44846584899507,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경원대로,737,1527-7,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
61732,61733,3120113,송도우리치과의원,,Songdo Woori Dental Clinic,Professional and Other Places,Dentist,126.64943199999993,37.391767999999765,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,해돋이로,107,4-1,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
62193,62194,4326048,네오연세치과의원,,Neo Yonsei Dental Clinic,Professional and Other Places,Dentist,126.64989729849788,37.457178133380765,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독배로,420-1,459-30,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
62252,62253,257449,푸른치과의원,,Blue Dental Clinic,Professional and Other Places,Dentist,126.66117119999996,37.42788329999977,대한민국,KOR,KOR,인천광역시,연수구,,청학동,,청솔로,11,63-2,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
62680,62681,27067018,하늘수치과의원,,Sky Dental Clinic,Professional and Other Places,Dentist,126.55898189999988,37.48875119999981,대한민국,KOR,KOR,인천광역시,중구,,중산동,,자연대로,47,1873-3,2022-09-06 15:18:26,"의료시설||병원||병원,의원||치과||치과-일반",False
62715,62716,4328587,이화치과의원,,Ewha Dental Clinic,Professional and Other Places,Dentist,126.71059528247687,37.477821448007376,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,경인로,764,768-14,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
63046,63047,106273,윤명국치과의원,,Yoon Myung-guk Dental Clinic,Professional and Other Places,Dentist,126.62575920647684,37.471813495782456,대한민국,KOR,KOR,인천광역시,중구,,신포동,,개항로,28-1,63-1,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
63344,63345,5717066,바른민치과의원,,Bareunmin Dental Clinic,Professional and Other Places,Dentist,126.72496229955092,37.48779450136939,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,947,694-14,2022-08-12 13:15:03,"의료시설||병원||병원,의원||치과||치과-일반",False
63487,63488,27185467,프라임치과의원,,Prime Dental Clinic,Professional and Other Places,Dentist,126.6698519999999,37.52270529999979,대한민국,KOR,KOR,인천광역시,서구,,가정동,,,,476-25,2022-08-30 9:43:30,"의료시설||병원||병원,의원||치과||치과-일반",False
63515,63516,4354164,서울갤러리치과의원,,Seoul Gallery Dental Clinic,Professional and Other Places,Dentist,126.65277380763789,37.5340292663865,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라라임로,71,162-10,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
63774,63775,641779,인향치과의원,,Inhyang Dental Clinic,Professional and Other Places,Dentist,126.71136473179288,37.44921012672149,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인주대로,670,277,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
64428,64429,336397,해맑은치과의원,,Haemaun Dental Clinic,Professional and Other Places,Dentist,126.71072489787392,37.53240163824701,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,안남로554번길,1,60-7,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
64495,64496,530657,송주헌치과의원,,Song Juheon Dental Clinic,Professional and Other Places,Dentist,126.68215395880304,37.40940957520851,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,청능대로,175,635,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
64665,64666,20071818,모두치과의원,,all dental clinic,Professional and Other Places,Dentist,126.73437652482593,37.50840419815649,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,체육관로,24,462-5,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
64766,64767,957615,박경렬치과의원,,Park Kyung-ryeol Dental Clinic,Professional and Other Places,Dentist,126.7135516158369,37.5254830418598,대한민국,KOR,KOR,인천광역시,계양구,,효성동,,아나지로,195,273-102,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
65082,65083,719265,박윤현치과의원,,Park Yoon-hyeon Dental Clinic,Professional and Other Places,Dentist,126.6823161955659,37.49521648184169,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,99,122-8,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
65566,65567,671953,이석현치과의원,,Seokhyun Lee Dental Clinic,Professional and Other Places,Dentist,126.70156239999994,37.42548949999976,대한민국,KOR,KOR,인천광역시,연수구,,선학동,,선학로,90,353,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
65736,65737,1870841,지디치과,,GD Dental,Professional and Other Places,Dentist,126.69522659999988,37.46308129999978,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안로,226,1617,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
66169,66170,5700032,굿모닝치과의원,,Good Morning Dental Clinic,Professional and Other Places,Dentist,126.70195777786888,37.47153326991618,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,동암광장로,18,402-53,2022-08-26 9:52:19,"의료시설||병원||병원,의원||치과||치과-일반",False
66350,66351,3262708,안앤정치과의원,,Ahn & Political Science Clinic,Professional and Other Places,Dentist,126.65298012208088,37.532096897649375,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라라임로,51,162-22,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
66551,66552,4329477,연세간석치과의원,,Yonsei Ganseok Dental Clinic,Professional and Other Places,Dentist,126.69480252611989,37.46356256490298,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,석산로,12,49-1,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
66745,66746,586587,김유진치과의원,,Kim Yujin Dental Clinic,Professional and Other Places,Dentist,126.73902563787993,37.44328082588618,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,장승남로,62,1039,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
66798,66799,4346289,파스텔치과의원,,Pastel Dental Clinic,Professional and Other Places,Dentist,126.66765420000289,37.59699930000332,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,61,1028-7,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
67085,67086,2603878,오치과의원,,dental clinic,Professional and Other Places,Dentist,126.48666389999984,37.74619169999991,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,강화대로404번길,4,175-6,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
67309,67310,1873082,이엔치과의원,,EN Dental Clinic,Professional and Other Places,Dentist,126.67235064163091,37.50355654034609,대한민국,KOR,KOR,인천광역시,서구,,석남동,,가정로,212,540-16,2022-08-30 9:43:30,"의료시설||병원||병원,의원||치과||치과-일반",False
67440,67441,44718,정영달치과의원,,Jung Young Dal Dental Clinic,Professional and Other Places,Dentist,126.68156644125088,37.49464012809948,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,원적로,85,122-4,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
67661,67662,129572,상쾌한치과의원,,Refreshing Dental Clinic,Professional and Other Places,Dentist,126.73791973098194,37.52080737485008,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,후정동로,35,60-30,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
68036,68037,1246548,참좋은부부치과의원,,Very good couple dental clinic,Professional and Other Places,Dentist,126.71489404825988,37.455686183227975,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,용천로,68,26,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
68301,68302,970611,부평수치과의원,부평수치과의원,Bupyeong Dental Clinic,Professional and Other Places,Dentist,126.70369449999994,37.50603509999981,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마장로,314,100-103,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
68532,68533,1871953,이로은치과의원,,Iro Eun Dental Clinic,Professional and Other Places,Dentist,126.70976879404085,37.46064810134828,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석산로,159,195-1,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
68606,68607,1044599,굿모닝치과,,good morning dentistry,Professional and Other Places,Dentist,126.64755759999989,37.42455709999976,대한민국,KOR,KOR,인천광역시,연수구,,옥련동,,독배로40번길,47,462-20,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
68648,68649,290499,부평아름다운치과의원,,Bupyeong Beautiful Dental Clinic,Professional and Other Places,Dentist,126.72226253178891,37.4960808477503,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로,51,543-6,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
68731,68732,5695831,바른플란트치과의원,바른치과의원,Barun Plant Dental Clinic,Professional and Other Places,Dentist,126.71520972068689,37.45652918296266,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월로,221,1241-5,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
68814,68815,1264942,밀레니엄치과의원,,Millennium Dental Clinic,Professional and Other Places,Dentist,126.71377617640276,37.45618426944706,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월로,212,23,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
68829,68830,5724354,새이치과의원,,Saeichi Dental Clinic,Professional and Other Places,Dentist,126.70283349999995,37.44618569999978,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로507번길,63,1458-1,2022-09-06 15:18:26,"의료시설||병원||병원,의원||치과||치과-일반",False
68983,68984,1064261,미소하나치과의원,,Smile Hana Dental Clinic,Professional and Other Places,Dentist,126.7118054572619,37.490385172453294,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로,1286,274-21,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
69836,69837,706905,부치과의원,,Deputy Dental Clinic,Professional and Other Places,Dentist,126.6723123006449,37.59499133762342,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,18,1002-11,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
70401,70402,333057,동아미치과의원,,Dong-Ami Dental Clinic,Professional and Other Places,Dentist,126.71930487975088,37.4990672026976,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부흥로,247,70-89,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
70491,70492,142266,미소치과의원,미소치과의원,Smile Dental Clinic,Professional and Other Places,Dentist,126.72835440268992,37.53933133263901,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로,506,332-4,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
