,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
134196,134197,27129692,이루심교회,,True Heart Church,Professional and Other Places,Church,126.75623857488894,37.55970052728711,대한민국,KOR,KOR,인천광역시,계양구,,동양동,,당미2길,4-2,577-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
134334,134335,2598679,무학교회,,no school association,Professional and Other Places,Church,126.23163959999953,37.79400769999991,대한민국,KOR,KOR,인천광역시,강화군,,교동면,무학리,교동북2길256번길,5-12,514,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
135749,135750,5706110,순복음응답교회,기독교대한하나님의성회응답순복음교회,full gospel Answering Church,Professional and Other Places,Church,126.73636623886092,37.5045619486048,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,충선로,171,12-198,2019-11-14 23:29:26,"종교,문화||종교||개신교||교회",False
135760,135761,3130331,가정사랑교회,대한예수교장로회가정사랑교회,Family Love Church,Professional and Other Places,Church,126.67396611383587,37.51738336317281,대한민국,KOR,KOR,인천광역시,서구,,가정동,,원창로,220,515-26,2020-01-14 0:00:00,"종교,문화||종교||개신교||교회",False
136031,136032,786577,불꽃교회,대한예수교장로회불꽃교회,Fire Church,Professional and Other Places,Church,126.71396051914792,37.48226285782508,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경인로,830,768-10,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
136121,136122,153623,삼화교회,,Samhwa Church,Professional and Other Places,Church,126.26254109999957,37.79624959999992,대한민국,KOR,KOR,인천광역시,강화군,,교동면,삼선리,교동북로200번길,13,438-4,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
136191,136192,697570,동암교회,,Dongam Church,Professional and Other Places,Church,126.7046700960299,37.47273609723028,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,경인로701번길,70,498-4,2019-12-09 10:51:37,"종교,문화||종교||개신교||교회",False
136315,136316,806289,선린감리교회,기독교대한감리회선린교회,Sunrin Methodist Church,Professional and Other Places,Church,126.69430229999992,37.4777071999998,대한민국,KOR,KOR,인천광역시,부평구,,십정동,,열우물로,134,220-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
136336,136337,2153642,소연평교회,,Soyeonpyeong Church,Professional and Other Places,Church,125.70820629999712,37.61010839999978,대한민국,KOR,KOR,인천광역시,옹진군,,연평면,연평리,소연평로,32,1003-3,2017-06-21 9:30:30,"종교,문화||종교||개신교||교회",False
136374,136375,2154561,신기중앙교회,기독교한국침례회신기중앙교회,Shingi Central Church,Professional and Other Places,Church,126.6761105955199,37.44811176936807,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로,252,1327-35,2019-11-14 23:25:17,"종교,문화||종교||개신교||교회",False
137221,137222,5700260,예광교회,대한예수교장로회예광교회,Yegwang Church,Professional and Other Places,Church,126.71501140120088,37.44317659707538,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,인하로,613,1514-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
137291,137292,2147067,늘푸른교회,,Evergreen Church,Professional and Other Places,Church,126.51577098692476,37.512983177974746,대한민국,KOR,KOR,인천광역시,중구,,운북동,,백운로,440-14,441,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
137314,137315,26967893,부평중부교회,,Bupyeong Jungbu Church,Professional and Other Places,Church,126.72608168303395,37.49046440962811,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,경원대로1418번길,16,185-78,2022-07-13 13:54:25,"종교,문화||종교||개신교||교회",False
137410,137411,27063831,길위의교회,,Gilwi Church,Professional and Other Places,Church,126.74453225779092,37.554774066727305,대한민국,KOR,KOR,인천광역시,계양구,,박촌동,,장제로997번길,5,99-1,2022-08-16 16:52:33,"종교,문화||종교||개신교||교회",False
137558,137559,5963361,경인교회,,Gyeongin Church,Professional and Other Places,Church,126.6697720358719,37.52691139657318,대한민국,KOR,KOR,인천광역시,서구,,가정동,,염곡로,472,619-3,2020-01-14 23:29:18,"종교,문화||종교||개신교||교회",False
137763,137764,3125830,이음교회,대한예수교장로회이음교회,Ieum Church,Professional and Other Places,Church,126.72322170052291,37.5116921006688,대한민국,KOR,KOR,인천광역시,부평구,,갈산동,,갈월서로,45,362,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
138033,138034,27140885,더함공동체교회,,Durham Community Church,Professional and Other Places,Church,126.67798748254988,37.45941259185587,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,주안서로,8,196-17,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
138881,138882,1090640,삼남감리교회,기독교대한감리회삼남교회,Samnam Methodist Church,Professional and Other Places,Church,126.34541420417736,37.66908731668892,대한민국,KOR,KOR,인천광역시,강화군,,삼산면,매음리,삼산남로,498-8,330,2019-08-13 23:17:31,"종교,문화||종교||개신교||교회",False
139116,139117,1274224,한미선교교회,한미교회,Korean American Mission Church,Professional and Other Places,Church,126.46403419999984,37.78835249999992,대한민국,KOR,KOR,인천광역시,강화군,,송해면,숭뢰리,전망대로306번길,22-7,산80,2018-09-18 15:00:00,"종교,문화||종교||개신교||교회",False
139204,139205,132417,인천중부감리교회,기독교대한감리회인천중부교회,Incheon Central Methodist Church,Professional and Other Places,Church,126.62574029999992,37.4729952999998,대한민국,KOR,KOR,인천광역시,중구,,송학동3가,,신포로47번길,7,5-1,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
139273,139274,5709537,새생명교회,기독교대한감리회새생명교회,New Life Church,Professional and Other Places,Church,126.65241289999992,37.44199319999978,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,노적산로,26,499-3,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
139285,139286,318549,교동중앙교회,교동교회,Gyodong Central Church,Professional and Other Places,Church,126.2821101999982,37.78106859999911,대한민국,KOR,KOR,인천광역시,강화군,,교동면,대룡리,대룡안길,45,569-6,2018-12-04 17:21:36,"종교,문화||종교||개신교||교회",False
139322,139323,3607918,찬양교회,,Praise Church,Professional and Other Places,Church,126.6817480005139,37.52517119993492,대한민국,KOR,KOR,인천광역시,서구,,가정동,,봉오대로283번길,6,284-401,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
139408,139409,6230846,순복음하늘교회,기독교대한하나님의성회하늘교회,sky Full Gospel Church,Professional and Other Places,Church,126.72588868304892,37.536715088309805,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,계산로126번길,6,989-43,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
140191,140192,27429329,검단목천교회,대한예수교장로회검단목천교회,Geomdan Mokcheon Church,Professional and Other Places,Church,126.66756547559788,37.59665967592332,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로65번길,5,1028-5,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
140578,140579,6209805,부평중부교회,,Bupyeong Jungbu Church,Professional and Other Places,Church,126.73761932246492,37.487776539282976,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,경인로1059번길,19,285-21,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
140654,140655,3120087,사랑의장로교회,대한예수교장로회사랑의교회,Presbyterian Church of Love,Professional and Other Places,Church,126.65203383194785,37.39524063666793,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,신송로,121,3-4,2020-01-14 23:43:27,"종교,문화||종교||개신교||교회",False
141249,141250,3129160,검단교회,대한예수교장로회검단교회,Geomdan Church,Professional and Other Places,Church,126.6548574875899,37.603131382117525,대한민국,KOR,KOR,인천광역시,서구,,마전동,,완정로,196,904-7,2020-01-14 23:41:16,"종교,문화||종교||개신교||교회",False
141258,141259,3934844,수암교회,,Suam Church,Professional and Other Places,Church,126.6589756968889,37.5334404279393,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라에메랄드로102번길,8-22,167-10,2020-01-14 23:23:42,"종교,문화||종교||개신교||교회",False
141355,141356,27101380,더작은교회,,smaller church,Professional and Other Places,Church,126.72617828845193,37.536419233407,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로471번길,16,990-26,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
141821,141822,4335075,수산성결교회,수산교회,Susan Holiness Church,Professional and Other Places,Church,126.72484799999997,37.44170049999979,대한민국,KOR,KOR,인천광역시,남동구,,수산동,,경신상로,103,64-2,2022-05-01 12:37:48,"종교,문화||종교||개신교||교회",False
142946,142947,792999,길정교회,,Giljeong Church,Professional and Other Places,Church,126.46690509999982,37.65213259999986,대한민국,KOR,KOR,인천광역시,강화군,,양도면,길정리,정문길,36,793-1,2018-09-03 17:42:40,"종교,문화||종교||개신교||교회",False
143089,143090,1012987,동촌감리교회,동촌교회,Dongchon Methodist Church,Professional and Other Places,Church,126.32200324838333,37.24964067273276,대한민국,KOR,KOR,인천광역시,옹진군,,자월면,자월리,자월동로104번길,31,384-3,2020-01-14 23:36:46,"종교,문화||종교||개신교||교회",False
143114,143115,6207471,인천섬김교회,,Incheon Seomkim Church,Professional and Other Places,Church,126.73017710094692,37.449639690869176,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,하촌로,9-5,978-12,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
143377,143378,3134491,예원교회,대한예수교장로회예원교회,Yewon Church,Professional and Other Places,Church,126.70140738207088,37.511919881645504,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,마곡로,1,38-46,2019-11-14 23:24:17,"종교,문화||종교||개신교||교회",False
143537,143538,1260178,은혜장로교회,대한예수교장로회은혜교회,Grace Presbyterian Church,Professional and Other Places,Church,126.6861929018239,37.48548772584198,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,고래울로38번길,9-13,345-10,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
143920,143921,20031669,바른교회,,Bareun Church,Professional and Other Places,Church,126.64029080636098,37.59666801032879,대한민국,KOR,KOR,인천광역시,서구,,왕길동,,단봉로,97-7,695-2,2022-08-08 10:29:42,"종교,문화||종교||개신교||교회",False
143929,143930,1030647,인천동문교회,,Incheon Dongmun Church,Professional and Other Places,Church,126.6865538805109,37.49214128865558,대한민국,KOR,KOR,인천광역시,서구,,가좌동,,장고개로,329,46-1,2022-08-19 9:48:28,"종교,문화||종교||개신교||교회",False
144181,144182,521971,시도교회,,city church,Professional and Other Places,Church,126.42801759401758,37.53287665048122,대한민국,KOR,KOR,인천광역시,옹진군,,북도면,시도리,시도로,87,386-1,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
144459,144460,367402,양진교회,,Yangjin Church,Professional and Other Places,Church,126.45242479999985,37.793949099999914,대한민국,KOR,KOR,인천광역시,강화군,,송해면,양오리,장정양오길392번길,10-1,468-1,2017-03-07 12:00:00,"종교,문화||종교||개신교||교회",False
144665,144666,1252804,백령중앙교회,백령교회,Baengnyeong Central Church,Professional and Other Places,Church,124.66217980774584,37.958364072992126,대한민국,KOR,KOR,인천광역시,옹진군,,백령면,북포리,당후길,75,563-7,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
145034,145035,4340007,늘푸른교회,대한예수교장로회든든한교회,Evergreen Church,Professional and Other Places,Church,126.72693525819092,37.45987567992229,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수서로3번길,12,864-14,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
145073,145074,2152035,모도교회,,modo church,Professional and Other Places,Church,126.4088774888425,37.53462261807161,대한민국,KOR,KOR,인천광역시,옹진군,,북도면,모도리,모도로78번길,44-40,131,2020-01-14 23:36:46,"종교,문화||종교||개신교||교회",False
146043,146044,3125962,믿음교회,대한예수교장로회믿음교회,faith church,Professional and Other Places,Church,126.67776799999992,37.54361299999752,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,탁옥로,76,302,2019-08-08 23:03:32,"종교,문화||종교||개신교||교회",False
146164,146165,976614,예수축복교회,,Jesus Blessing Church,Professional and Other Places,Church,126.66978749999994,37.54557499999983,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,용두산로26번길,5-1,329-12,2021-12-23 15:49:18,"종교,문화||종교||개신교||교회",False
